"site","mean_dis","type","obs"
"TRCP",0.801517493462986,"meta","obs"
"TRCP",1.34115262787415,"meta","obs"
"TRCP",1.74988447731531,"meta","obs"
"TRCP",0.972970455861424,"meta","obs"
"TRCP",1.44698148384738,"meta","obs"
"TRCP",0.910695862345076,"meta","obs"
"TRCP",0.276310592487067,"meta","obs"
"TRCP",0.319323700431895,"meta","obs"
"TRCP",0.252819349807684,"meta","obs"
"TRCP",0.267567319804058,"meta","obs"
"TRCP",0.535993432599748,"meta","obs"
"TRCP",0.524321164812271,"meta","obs"
"TRCP",0.258789291988876,"meta","obs"
"TRCP",0.218851655853358,"meta","obs"
"TRCP",0.489888892155583,"meta","obs"
"TRCP",0.282886698440239,"meta","obs"
"TRCP",0.97152791551126,"meta","obs"
"TRCP",0.490703941366231,"meta","obs"
"TRCP",0.385905023960669,"meta","obs"
"TRCP",0.298914386714248,"meta","obs"
"TRCP",1.34208745618143,"meta","obs"
"TRCP",1.5474103909655,"meta","obs"
"TRCP",1.64298933057177,"meta","obs"
"TRCP",1.48299024811137,"meta","obs"
"TRCP",1.32772419785163,"meta","obs"
"TRCP",0.641477907904737,"meta","obs"
"TRCP",0.508745324818427,"meta","obs"
"TRCP",0.591300397536168,"meta","obs"
"TRCP",0.385363354843668,"meta","obs"
"TRCP",0.262423880807284,"meta","obs"
"TRCP",1.42806397090309,"meta","obs"
"TRCP",0.182466170442518,"meta","obs"
"TRCP",0.281191733102627,"meta","obs"
"TRCP",0.293562775397629,"meta","obs"
"TRCP",0.173065523291106,"meta","obs"
"TRCP",0.202266684446766,"meta","obs"
"TRCP",0.343171416225146,"meta","obs"
"TRCP",0.460938184712515,"meta","obs"
"TRCP",0.854942929808612,"meta","obs"
"TRCP",1.20582591476492,"meta","obs"
"TRCP",1.25831033373346,"meta","obs"
"TRCP",1.88797696973131,"meta","obs"
"TRCP",2.06528224210602,"meta","obs"
"TRCP",2.07529037509235,"meta","obs"
"TRCP",1.91387052584111,"meta","obs"
"TRCP",1.63372317976777,"meta","obs"
"TRCP",0.575582482359155,"meta","obs"
"TRCP",0.411082781364731,"meta","obs"
"TRCP",0.342381841134667,"meta","obs"
"TRCP",0.511200735566951,"meta","obs"
"TRCP",0.723307279058081,"meta","obs"
"TRCP",1.34764110130735,"meta","obs"
"TRCP",1.6373344973209,"meta","obs"
"TRCP",0.795515873061391,"meta","obs"
"TRCP",0.255505174059499,"meta","obs"
"TRCP",0.246582621362457,"meta","obs"
"TRCP",0.441399588488232,"meta","obs"
"TRCP",0.949266505153213,"meta","obs"
"TRCP",1.04440159632878,"meta","obs"
"TRCP",1.47673474916798,"meta","obs"
"TRCP",1.88076640748076,"meta","obs"
"TRCP",1.65761676146319,"meta","obs"
"TRCP",1.87962057799494,"meta","obs"
"TRCP",2.00220619474789,"meta","obs"
"TRCP",1.21154691747607,"meta","obs"
"TRCP",0.945748805978835,"meta","obs"
"TRCP",0.257782193284413,"meta","obs"
"TRCP",0.263385656712895,"meta","obs"
"TRCP",0.135947641233066,"meta","obs"
"TRCP",0.440428552141813,"meta","obs"
"TRCP",0.337222427835754,"meta","obs"
"TRCP",0.608854115703378,"meta","obs"
"TRCP",0.132255569243975,"meta","obs"
"TRCP",0.381497292954416,"meta","obs"
"TRCP",0.363395866248669,"meta","obs"
"TRCP",0.664557502403758,"meta","obs"
"TRCP",0.327069049904471,"meta","obs"
"TRCP",0.594248927387626,"meta","obs"
"TRCP",0.527864361781393,"meta","obs"
"TRCP",0.850562376534347,"meta","obs"
"TRCP",1.42264167737408,"meta","obs"
"TRCP",0.873528826337642,"meta","obs"
"TRCP",0.488069617332123,"meta","obs"
"TRCP",0.979184257446685,"meta","obs"
"TRCP",0.470967836862221,"meta","obs"
"TRCP",0.355604603933438,"meta","obs"
"TRCP",0.28138637042794,"meta","obs"
"TRCP",0.169984270928909,"meta","obs"
"TRCP",0.301628279982203,"meta","obs"
"TRCP",0.650733945027364,"meta","obs"
"TRCP",0.582486371429456,"meta","obs"
"TRCP",0.177476763654495,"meta","obs"
"TRCP",0.351039962954992,"meta","obs"
"TRCP",0.358926843141267,"meta","obs"
"TRCP",0.552168232105994,"meta","obs"
"TRCP",0.714626482598297,"meta","obs"
"TRCP",0.322785385170907,"meta","obs"
"TRCP",0.269827087076312,"meta","obs"
"TRCP",0.508225882488324,"meta","obs"
"TRCP",0.504408599659578,"meta","obs"
"TRCP",0.378078465091146,"meta","obs"
"TRCP",0.410613536040541,"meta","obs"
"TRCP",0.406312911328026,"meta","obs"
"TRCP",0.60539126972021,"meta","obs"
"TRCP",0.205253845687201,"meta","obs"
"TRCP",0.195274930480193,"meta","obs"
"TRCP",0.245284596993312,"meta","obs"
"TRCP",0.277091855629061,"meta","obs"
"TRCP",0.279954626020822,"meta","obs"
"TRCP",0.258913432819611,"meta","obs"
"TRCP",0.139884574189775,"meta","obs"
"TRCP",0.398045165162953,"meta","obs"
"TRCP",0.32923531234597,"meta","obs"
"TRCP",0.401984782379052,"meta","obs"
"TRCP",0.280731808148328,"meta","obs"
"TRCP",0.775681097169583,"meta","obs"
"TRCP",0.494341026233658,"meta","obs"
"TRCP",0.148173406548929,"meta","obs"
"TRCP",0.328087689335218,"meta","obs"
"TRCP",0.533894864781686,"meta","obs"
"TRCP",0.925178616735514,"meta","obs"
"TRCP",0.62194530770454,"meta","obs"
"TRCP",0.125142747621638,"meta","obs"
"TRCP",0.57829508717939,"meta","obs"
"TRCP",0.314978140349124,"meta","obs"
"TRCP",0.134519582505206,"meta","obs"
"TRCP",0.264751844592952,"meta","obs"
"TRCP",0.257986345133751,"meta","obs"
"TRCP",0.345330204559533,"meta","obs"
"TRCP",0.255370525230529,"meta","obs"
"TRCP",0.251208384915971,"meta","obs"
"TRCP",0.226262404753077,"meta","obs"
"TRCP",0.281748551058937,"meta","obs"
"TRCP",0.189116657549393,"meta","obs"
"TRCP",0.430582370861097,"meta","obs"
"TRCP",0.525246177345979,"meta","obs"
"TRCP",0.957035086529879,"meta","obs"
"TRCP",0.26079572636527,"meta","obs"
"TRCP",0.188689285157305,"meta","obs"
"TRCP",0.43341148031612,"meta","obs"
"TRCP",0.785713412926138,"meta","obs"
"TRCP",0.647642701383614,"meta","obs"
"TRCP",0.623065859488075,"meta","obs"
"TRCP",0.463312002599052,"meta","obs"
"TRCP",0.227254349783002,"meta","obs"
"TRCP",0.506825309368396,"meta","obs"
"TRCP",0.430850756457358,"meta","obs"
"TRCP",0.258167421074018,"meta","obs"
"TRCP",0.479464741754879,"meta","obs"
"TRCP",0.368677377256037,"meta","obs"
"TRCP",0.458376106668644,"meta","obs"
"TRCP",0.572544755513134,"meta","obs"
"TRCP",0.268181775960109,"meta","obs"
"TRCP",0.239954652831202,"meta","obs"
"TRCP",0.411878588470478,"meta","obs"
"TRCP",0.260033321107582,"meta","obs"
"TRCP",0.457447510648696,"meta","obs"
"TRCP",0.648766083652532,"meta","obs"
"TRCP",0.56270263150729,"meta","obs"
"TRCP",0.362696403552988,"meta","obs"
"TRCP",0.2002244079247,"meta","obs"
"TRCP",0.36458770235698,"meta","obs"
"TRCP",0.743501743858667,"meta","obs"
"TRCP",0.781115997687687,"meta","obs"
"TRCP",0.607195251914183,"meta","obs"
"TRCP",0.300989608471522,"meta","obs"
"TRCP",0.163832191808753,"meta","obs"
"TRCP",0.321312071026119,"meta","obs"
"TRCP",0.220843008559877,"meta","obs"
"TRCP",0.30394010412898,"meta","obs"
"TRCP",0.476302770915336,"meta","obs"
"TRCP",0.378696408836076,"meta","obs"
"TRCP",0.275386822451147,"meta","obs"
"TRCP",0.202254383796953,"meta","obs"
"TRCP",0.353704018948281,"meta","obs"
"TRCP",0.434272613412039,"meta","obs"
"TRCP",0.452153476521008,"meta","obs"
"TRCP",0.22846503734736,"meta","obs"
"TRCP",0.518616058993662,"meta","obs"
"TRCP",0.169690597399216,"meta","obs"
"TRCP",0.563319663401008,"meta","obs"
"TRCP",0.187218276073744,"meta","obs"
"TRCP",0.269072396766861,"meta","obs"
"TRCP",0.760666689659917,"meta","obs"
"TRCP",0.516754197439911,"meta","obs"
"TRCP",0.475594797091608,"meta","obs"
"TRCP",0.563424979236109,"meta","obs"
"TRCP",0.326963240808551,"meta","obs"
"TRCP",0.405592149470899,"meta","obs"
"TRCP",0.174108895258022,"meta","obs"
"TRCP",0.453799912048973,"meta","obs"
"TRCP",0.616223862449283,"meta","obs"
"TRCP",0.486161923600404,"meta","obs"
"TRCP",0.181915498073487,"meta","obs"
"TRCP",0.277440069656924,"meta","obs"
"TRCP",0.423936725755579,"meta","obs"
"TRCP",0.358907935671645,"meta","obs"
"TRCP",0.533782915175839,"meta","obs"
"TRCP",0.359010907748276,"meta","obs"
"TRCP",0.233434278905313,"meta","obs"
"TRCP",0.197332436068788,"meta","obs"
"TRCP",0.53490831384725,"meta","obs"
"TRCP",0.155442790448948,"meta","obs"
"TRCP",0.0895515185007921,"meta","obs"
"TRCP",0.718374276571526,"meta","obs"
"TRCP",0.77442535841317,"meta","obs"
"TRCP",0.586497463460698,"meta","obs"
"TRCP",0.568564657805006,"meta","obs"
"TRCP",0.240736990330395,"meta","obs"
"TRCP",0.242646025335222,"meta","obs"
"TRCP",0.26053473572877,"meta","obs"
"TRCP",0.226483324758698,"meta","obs"
"TRCP",0.571446707761382,"meta","obs"
"TRCP",0.508826431687306,"meta","obs"
"TRCP",0.19294655942839,"meta","obs"
"TRCP",0.195976414976607,"meta","obs"
"TRCP",0.363059970644331,"meta","obs"
"TRCP",0.419791714543971,"meta","obs"
"TRCP",0.283159891242912,"meta","obs"
"TRCP",0.411894655523706,"meta","obs"
"TRCP",0.382400186819171,"meta","obs"
"TRCP",0.371727817509958,"meta","obs"
"TRCP",0.527370157111608,"meta","obs"
"TRCP",0.576108729906724,"meta","obs"
"TRCP",0.53738682762092,"meta","obs"
"TRCP",0.20507838847021,"meta","obs"
"TRCP",0.512082124361913,"meta","obs"
"TRCP",0.366775420028093,"meta","obs"
"TRCP",0.430475378366885,"meta","obs"
"TRCP",0.392154492699086,"meta","obs"
"TRCP",0.321873458096008,"meta","obs"
"TRCP",0.427137163200695,"meta","obs"
"TRCP",0.690986034242694,"meta","obs"
"TRCP",0.566315507114241,"meta","obs"
"TRCP",0.380791361265638,"meta","obs"
"TRCP",0.398243531665888,"meta","obs"
"TRCP",0.226119141161612,"meta","obs"
"TRCP",0.186132584501523,"meta","obs"
"TRCP",0.193506286755392,"meta","obs"
"TRCP",0.307689972529087,"meta","obs"
"TRCP",0.340503504857528,"meta","obs"
"TRCP",0.586779460664285,"meta","obs"
"TRCP",0.511449707839868,"meta","obs"
"TRCP",0.344442059782853,"meta","obs"
"TRCP",0.596036837997806,"meta","obs"
"TRCP",0.290926141552107,"meta","obs"
"TRCP",0.414101042278661,"meta","obs"
"TRCP",0.697392476505087,"meta","obs"
"TRCP",0.637417376204111,"meta","obs"
"TRCP",0.67006361698244,"meta","obs"
"TRCP",0.355085840883786,"meta","obs"
"TRCP",0.210179322239337,"meta","obs"
"TRCP",0.52281694616413,"meta","obs"
"TRCP",0.56660994045564,"meta","obs"
"TRCP",0.475335949716856,"meta","obs"
"TRCP",0.425697382299463,"meta","obs"
"TRCP",0.468360231312595,"meta","obs"
"TRCP",0.355470946158079,"meta","obs"
"TRCP",0.235979661346095,"meta","obs"
"TRCP",0.194894020713363,"meta","obs"
"TRCP",0.338906582383933,"meta","obs"
"SERC",0.513071183360484,"meta","obs"
"SERC",0.784973567575669,"meta","obs"
"SERC",0.386546729528555,"meta","obs"
"SERC",0.53875258903328,"meta","obs"
"SERC",0.748852946918271,"meta","obs"
"SERC",0.413127506025596,"meta","obs"
"SERC",0.36683110538687,"meta","obs"
"SERC",0.540820609314395,"meta","obs"
"SERC",0.404574253652176,"meta","obs"
"SERC",0.523420936884332,"meta","obs"
"SERC",0.544424038131455,"meta","obs"
"SERC",0.712770852361249,"meta","obs"
"SERC",0.922198138109515,"meta","obs"
"SERC",0.585039162954079,"meta","obs"
"SERC",0.599009229525275,"meta","obs"
"SERC",1.22646958295494,"meta","obs"
"SERC",0.693895916933338,"meta","obs"
"SERC",0.300147677408656,"meta","obs"
"SERC",0.467091494826494,"meta","obs"
"SERC",0.572172658501562,"meta","obs"
"SERC",0.863433062721562,"meta","obs"
"SERC",0.455801613207496,"meta","obs"
"SERC",0.880527982836536,"meta","obs"
"SERC",0.676227273237704,"meta","obs"
"SERC",0.465577604165738,"meta","obs"
"SERC",0.60612103643339,"meta","obs"
"SERC",0.400781566024952,"meta","obs"
"SERC",0.552858375655841,"meta","obs"
"SERC",1.18886155595075,"meta","obs"
"SERC",0.622233262706149,"meta","obs"
"SERC",0.435605962480856,"meta","obs"
"SERC",0.504052634831615,"meta","obs"
"SERC",0.533736020505476,"meta","obs"
"SERC",0.586904789700701,"meta","obs"
"SERC",0.663287582091314,"meta","obs"
"SERC",0.509241261730145,"meta","obs"
"SERC",0.431388926734999,"meta","obs"
"SERC",0.612549380658849,"meta","obs"
"SERC",0.597755478904342,"meta","obs"
"SERC",0.634828677733178,"meta","obs"
"SERC",0.491711753795352,"meta","obs"
"SERC",0.437399089662816,"meta","obs"
"SERC",0.562843738167086,"meta","obs"
"SERC",0.688336186958075,"meta","obs"
"SERC",0.760075796468044,"meta","obs"
"SERC",0.565349460493057,"meta","obs"
"SERC",0.552114892321938,"meta","obs"
"SERC",0.777493581305042,"meta","obs"
"SERC",0.747376450242377,"meta","obs"
"SERC",0.734281335506953,"meta","obs"
"SERC",0.787381035076402,"meta","obs"
"SERC",1.12908820340279,"meta","obs"
"SERC",0.688152268755738,"meta","obs"
"SERC",0.572425971888182,"meta","obs"
"SERC",0.812863694241862,"meta","obs"
"SERC",0.625777101872599,"meta","obs"
"SERC",0.58243078729117,"meta","obs"
"SERC",0.545799755593507,"meta","obs"
"SERC",0.484343284342622,"meta","obs"
"SERC",0.551791203154141,"meta","obs"
"SERC",0.569589090895685,"meta","obs"
"SERC",0.700883806429021,"meta","obs"
"SERC",0.565062296570092,"meta","obs"
"SERC",0.123733291078322,"meta","obs"
"SERC",0.578810627969788,"meta","obs"
"SERC",0.880076759260012,"meta","obs"
"SERC",0.649151021685331,"meta","obs"
"SERC",0.540188181196172,"meta","obs"
"SERC",0.433982436974787,"meta","obs"
"SERC",0.530819771793072,"meta","obs"
"SERC",0.785546500187288,"meta","obs"
"SERC",0.993163881935075,"meta","obs"
"SERC",0.742377434487038,"meta","obs"
"SERC",0.390226169259715,"meta","obs"
"SERC",0.620831225376592,"meta","obs"
"SERC",0.734526959611391,"meta","obs"
"SERC",0.630453268262275,"meta","obs"
"SERC",0.554947616279986,"meta","obs"
"SERC",0.919220096207079,"meta","obs"
"SERC",0.581156046693597,"meta","obs"
"SERC",0.612452560717995,"meta","obs"
"SERC",0.953664358459851,"meta","obs"
"SERC",0.834414865241119,"meta","obs"
"SERC",0.572996154314026,"meta","obs"
"SERC",0.760143878539713,"meta","obs"
"SERC",0.613431592472539,"meta","obs"
"SERC",0.802903060267118,"meta","obs"
"SERC",0.629778221924554,"meta","obs"
"SERC",0.543320391675527,"meta","obs"
"SERC",0.616261358202083,"meta","obs"
"SERC",0.734228819953993,"meta","obs"
"SERC",0.584888212871891,"meta","obs"
"SERC",0.540627660463905,"meta","obs"
"SERC",0.58935409490705,"meta","obs"
"SERC",0.786477230833903,"meta","obs"
"SERC",0.72048642755658,"meta","obs"
"SERC",0.717543861047499,"meta","obs"
"SERC",0.602865275113112,"meta","obs"
"SERC",0.582512373044293,"meta","obs"
"SERC",0.641663308995788,"meta","obs"
"SERC",0.829334088579926,"meta","obs"
"SERC",0.71950130478553,"meta","obs"
"SERC",0.664034378956005,"meta","obs"
"SERC",0.671690691088521,"meta","obs"
"SERC",0.859079439873794,"meta","obs"
"SERC",0.772408353119333,"meta","obs"
"SERC",0.277603731321485,"meta","obs"
"SERC",0.565019984951295,"meta","obs"
"SERC",0.228955466867514,"meta","obs"
"SERC",0.816552866145299,"meta","obs"
"SERC",0.667777643294202,"meta","obs"
"SERC",0.142422638435548,"meta","obs"
"SERC",1.51978999997924,"meta","obs"
"SERC",0.7895257170823,"meta","obs"
"SERC",0.513106347420806,"meta","obs"
"SERC",0.46607978597303,"meta","obs"
"SERC",0.170782760639578,"meta","obs"
"SERC",1.12604668961316,"meta","obs"
"SERC",0.582898753226052,"meta","obs"
"SERC",0.525417260430273,"meta","obs"
"SERC",0.488699401435639,"meta","obs"
"SERC",0.29005754841991,"meta","obs"
"SERC",1.2159190622014,"meta","obs"
"SERC",0.75149294981682,"meta","obs"
"SERC",0.54047412512917,"meta","obs"
"SERC",0.606412382872253,"meta","obs"
"SERC",0.704155905732164,"meta","obs"
"SERC",0.853719867204845,"meta","obs"
"SERC",0.948529317639475,"meta","obs"
"SERC",0.668714964374755,"meta","obs"
"SERC",0.553278408174322,"meta","obs"
"SERC",0.590040051283852,"meta","obs"
"SERC",0.508295661651278,"meta","obs"
"SERC",0.990478956933131,"meta","obs"
"SERC",0.69202157081175,"meta","obs"
"SERC",0.504967426204361,"meta","obs"
"SERC",0.738064494903423,"meta","obs"
"SERC",0.914009936764471,"meta","obs"
"SERC",0.789101301847691,"meta","obs"
"SERC",0.609671808169039,"meta","obs"
"SERC",0.469741424405107,"meta","obs"
"SERC",0.710739789591456,"meta","obs"
"SERC",1.10359303199897,"meta","obs"
"SERC",0.576773916769222,"meta","obs"
"SERC",0.364907837589223,"meta","obs"
"SERC",0.457124723156507,"meta","obs"
"SERC",1.12109816260838,"meta","obs"
"SERC",0.979443462614337,"meta","obs"
"SERC",1.13343629433689,"meta","obs"
"SERC",0.649540085985544,"meta","obs"
"SERC",0.890039453810216,"meta","obs"
"SERC",0.984744093069054,"meta","obs"
"SERC",0.887911153065866,"meta","obs"
"SERC",0.434073811764043,"meta","obs"
"SERC",0.51041596342068,"meta","obs"
"SERC",0.747754311960181,"meta","obs"
"SERC",0.951681505811769,"meta","obs"
"SERC",0.627875480771423,"meta","obs"
"SERC",0.729343526782451,"meta","obs"
"SERC",0.660980209534927,"meta","obs"
"SERC",0.534522061170981,"meta","obs"
"SERC",0.608701731585545,"meta","obs"
"SERC",0.815410942226562,"meta","obs"
"SERC",0.906705300016888,"meta","obs"
"SERC",0.800717646614393,"meta","obs"
"SERC",0.424006772445673,"meta","obs"
"SERC",0.570821614886624,"meta","obs"
"SERC",0.856273603442662,"meta","obs"
"SERC",0.511077555429836,"meta","obs"
"SERC",0.642854497947673,"meta","obs"
"SERC",0.346524847962925,"meta","obs"
"SERC",0.599636889729946,"meta","obs"
"SERC",0.624735190872185,"meta","obs"
"SERC",0.834410157566056,"meta","obs"
"SERC",0.490822244713791,"meta","obs"
"SERC",0.664439241974105,"meta","obs"
"SERC",0.459518503962285,"meta","obs"
"SERC",0.386905114988463,"meta","obs"
"SERC",0.495817456401827,"meta","obs"
"SERC",0.512318428787942,"meta","obs"
"SERC",0.761892120591676,"meta","obs"
"SERC",0.649996808962952,"meta","obs"
"SERC",0.631975598223177,"meta","obs"
"SERC",0.574745338638459,"meta","obs"
"SERC",0.611440954346494,"meta","obs"
"SERC",0.699461552632925,"meta","obs"
"SERC",0.730923675008973,"meta","obs"
"SERC",0.585212178794701,"meta","obs"
"SERC",0.625254823716585,"meta","obs"
"SERC",0.603748884158484,"meta","obs"
"SERC",0.691608199506641,"meta","obs"
"SERC",0.71907911658078,"meta","obs"
"SERC",0.612964129700491,"meta","obs"
"SERC",0.553132154726814,"meta","obs"
"SERC",0.598743900706366,"meta","obs"
"SERC",0.535903326078002,"meta","obs"
"SERC",0.566311157180981,"meta","obs"
"SERC",0.616474165194876,"meta","obs"
"SERC",0.656357809488744,"meta","obs"
"SERC",0.518225540651395,"meta","obs"
"SERC",0.961589846428321,"meta","obs"
"SERC",0.992744600308701,"meta","obs"
"SERC",0.654138365215539,"meta","obs"
"SERC",1.24926773823701,"meta","obs"
"SERC",1.4527473838134,"meta","obs"
"SERC",0.977487939255699,"meta","obs"
"SERC",0.499017235782174,"meta","obs"
"SERC",0.182086496722669,"meta","obs"
"SERC",1.16251875129319,"meta","obs"
"SERC",1.34381005026219,"meta","obs"
"SERC",0.526829374565864,"meta","obs"
"SERC",0.330778458971348,"meta","obs"
"SERC",0.572362604038706,"meta","obs"
"SERC",0.478037174583729,"meta","obs"
"SERC",0.823522599134218,"meta","obs"
"SERC",0.551741004147592,"meta","obs"
"SERC",0.438439527665419,"meta","obs"
"SERC",0.738925073647588,"meta","obs"
"SERC",0.386564307569535,"meta","obs"
"SERC",0.366616897001274,"meta","obs"
"SERC",0.346632250850244,"meta","obs"
"SERC",0.986968563457773,"meta","obs"
"SERC",0.327602309884178,"meta","obs"
"SERC",0.901234853554704,"meta","obs"
"SERC",0.75809882576749,"meta","obs"
"SERC",0.423168960597657,"meta","obs"
"SERC",0.199253212912605,"meta","obs"
"SERC",0.979512541944282,"meta","obs"
"SERC",1.0820741105738,"meta","obs"
"SERC",0.283356154421883,"meta","obs"
"SERC",0.971661256559342,"meta","obs"
"SERC",0.547289565747562,"meta","obs"
"SERC",0.62484252814818,"meta","obs"
"SERC",0.873940823974718,"meta","obs"
"SERC",0.377620823019404,"meta","obs"
"SERC",1.49596468034263,"meta","obs"
"SERC",1.03368126299258,"meta","obs"
"SERC",0.404694798927105,"meta","obs"
"SERC",0.753981154797526,"meta","obs"
"SERC",0.632154493374515,"meta","obs"
"SERC",1.5493065913614,"meta","obs"
"SERC",1.73556087813812,"meta","obs"
"SERC",1.75124402012063,"meta","obs"
"SERC",0.522907540133086,"meta","obs"
"SERC",0.239983769175067,"meta","obs"
"SERC",1.51150706857272,"meta","obs"
"SERC",1.84691465869911,"meta","obs"
"SERC",1.64276476605057,"meta","obs"
"SERC",1.64418020037086,"meta","obs"
"SERC",1.49064455055054,"meta","obs"
"SERC",0.710475395442547,"meta","obs"
"SERC",0.685654429693409,"meta","obs"
"SERC",0.359138738284806,"meta","obs"
"SERC",0.607592520795663,"meta","obs"
"SERC",0.659880735049435,"meta","obs"
"SERC",0.312555658321508,"meta","obs"
"SERC",0.183271213618709,"meta","obs"
"SERC",0.450767736359004,"meta","obs"
"SERC",0.653421341365373,"meta","obs"
"SERC",0.519787211699392,"meta","obs"
"SERC",0.556002798233282,"meta","obs"
"SERC",0.899409111687879,"meta","obs"
"SERC",0.580352703494821,"meta","obs"
"SERC",0.570034060851339,"meta","obs"
"SERC",0.549445807801128,"meta","obs"
"SERC",0.88057385374342,"meta","obs"
"SERC",0.384107989523923,"meta","obs"
"SERC",0.135134528963531,"meta","obs"
"SERC",0.505207807119484,"meta","obs"
"SERC",0.528959965060652,"meta","obs"
"SERC",2.03360475395424,"meta","obs"
"SERC",2.02727009742782,"meta","obs"
"SERC",1.71217746422656,"meta","obs"
"SERC",1.65601201406033,"meta","obs"
"SERC",0.175743980933426,"meta","obs"
"SERC",0.535198800894501,"meta","obs"
"SERC",0.855127899411961,"meta","obs"
"SERC",0.737964485702393,"meta","obs"
"SERC",0.886827227079649,"meta","obs"
"SERC",0.659514618299906,"meta","obs"
"SERC",0.530542380086346,"meta","obs"
"SERC",0.266114430340916,"meta","obs"
"SERC",0.557741066044286,"meta","obs"
"SERC",0.595885812591364,"meta","obs"
"SERC",1.18698073150931,"meta","obs"
"SERC",0.664542960280788,"meta","obs"
"SERC",0.498329342795815,"meta","obs"
"SERC",0.482984805566018,"meta","obs"
"SERC",0.26045754132597,"meta","obs"
"SERC",0.691040538347291,"meta","obs"
"SERC",0.62333507148096,"meta","obs"
"SERC",0.341082859063621,"meta","obs"
"SERC",0.35923238387609,"meta","obs"
"SERC",0.366755538669655,"meta","obs"
"SERC",0.313377480086381,"meta","obs"
"SERC",0.6956189236393,"meta","obs"
"SERC",0.218560066310463,"meta","obs"
"SERC",0.332741573129949,"meta","obs"
"SERC",0.423609225108985,"meta","obs"
"SERC",0.430306159159657,"meta","obs"
"SERC",0.791177292203658,"meta","obs"
"SERC",0.692834126324458,"meta","obs"
"SERC",0.74435456285759,"meta","obs"
"SERC",0.793220030641631,"meta","obs"
"SERC",0.458891324987024,"meta","obs"
"SERC",1.09271616409669,"meta","obs"
"SERC",1.53578684674332,"meta","obs"
"SERC",0.440107909755946,"meta","obs"
"SERC",0.55162205467535,"meta","obs"
"SERC",0.394961665774062,"meta","obs"
"SERC",1.59203842382293,"meta","obs"
"SERC",1.04229648019439,"meta","obs"
"SERC",0.0675491490346808,"meta","obs"
"SERC",0.381051374788365,"meta","obs"
"SERC",0.752605226848735,"meta","obs"
"SERC",1.53405657424051,"meta","obs"
"SERC",1.26936109325924,"meta","obs"
"SERC",1.03527934014262,"meta","obs"
"SERC",1.4973649749766,"meta","obs"
"SERC",0.759793273778675,"meta","obs"
"SERC",1.24676958827346,"meta","obs"
"SERC",1.22779556958959,"meta","obs"
"SERC",1.69525811221288,"meta","obs"
"SERC",0.661608539440643,"meta","obs"
"SERC",1.03322742377996,"meta","obs"
"SERC",0.534826304810532,"meta","obs"
"SERC",0.840617059837449,"meta","obs"
"SERC",1.32942335146137,"meta","obs"
"SERC",1.43494823161935,"meta","obs"
"SERC",1.51600566086547,"meta","obs"
"SERC",0.74855454420907,"meta","obs"
"SERC",0.410909044679961,"meta","obs"
"SERC",0.80255221054308,"meta","obs"
"SERC",1.38914612184892,"meta","obs"
"SERC",1.31435133298453,"meta","obs"
"SERC",0.894046440292588,"meta","obs"
"SERC",0.909373128522532,"meta","obs"
"SERC",1.53599651303578,"meta","obs"
"SERC",1.40959608166594,"meta","obs"
"SERC",0.84254668766305,"meta","obs"
"SERC",0.492205314498075,"meta","obs"
"SERC",0.54415488057733,"meta","obs"
"SERC",0.816055981778053,"meta","obs"
"SERC",0.983336746666708,"meta","obs"
"SERC",0.511746327372779,"meta","obs"
"SERC",0.866078124629363,"meta","obs"
"SERC",0.771114764636099,"meta","obs"
"SERC",0.579964647046145,"meta","obs"
"SERC",0.358210675638196,"meta","obs"
"SERC",0.698354484100726,"meta","obs"
"SERC",1.66630465464087,"meta","obs"
"SERC",1.18646098007783,"meta","obs"
"SERC",1.53203256386613,"meta","obs"
"SERC",1.52470777055562,"meta","obs"
"SERC",0.662764325746281,"meta","obs"
"SERC",1.10042546527947,"meta","obs"
"SERC",1.39555968938079,"meta","obs"
"SERC",1.02628667918913,"meta","obs"
"SERC",0.943963816955549,"meta","obs"
"SERC",1.5233057799064,"meta","obs"
"SERC",1.21629780271168,"meta","obs"
"SERC",1.09470046603016,"meta","obs"
"SERC",1.03911708923472,"meta","obs"
"SERC",1.19377203471988,"meta","obs"
"SERC",1.36363640738786,"meta","obs"
"SERC",0.832048082039037,"meta","obs"
"SERC",1.24310593695613,"meta","obs"
"SERC",1.41729722282765,"meta","obs"
"SERC",1.27399702284694,"meta","obs"
"SERC",0.990487448160752,"meta","obs"
"SERC",0.977473105751435,"meta","obs"
"SERC",0.595516165040135,"meta","obs"
"SERC",0.491207673839309,"meta","obs"
"SERC",0.572734513130296,"meta","obs"
"SERC",0.951576515258488,"meta","obs"
"SERC",1.1848112399409,"meta","obs"
"SERC",1.64274234252916,"meta","obs"
"SERC",1.41725955618823,"meta","obs"
"SERC",0.512492735117626,"meta","obs"
"SERC",0.557670556866115,"meta","obs"
"SERC",1.54737709223168,"meta","obs"
"SERC",1.19782985048841,"meta","obs"
"SERC",0.977432021167709,"meta","obs"
"SERC",0.60681599096433,"meta","obs"
"SERC",0.485333843336565,"meta","obs"
"SERC",0.474667621770429,"meta","obs"
"SERC",0.708646273826714,"meta","obs"
"SERC",0.780031379029306,"meta","obs"
"SERC",0.686988612387725,"meta","obs"
"SERC",0.461758800056762,"meta","obs"
"SERC",0.580796343990407,"meta","obs"
"SERC",0.51088801304376,"meta","obs"
