"site","quadrat","trait","cwm"
"WFDP","K32","LWC",2.45585649659928
"WFDP","K32","SeedMassKEW",2.10918040388511
"WFDP","K32","SLA",4.41454414943219
"WFDP","K32","WoodDensity",0.241315217391304
"WFDP","K33","BarkThickness",1.56535
"WFDP","K33","ChlorophyllContent",2.76863888891667
"WFDP","K33","LeafSize",0.0478421987877465
"WFDP","K33","LWC",2.5038162877075
"WFDP","K33","SeedMassKEW",3.08859500084629
"WFDP","K33","SLA",4.46603808454907
"WFDP","K33","WoodDensity",0.217775
"WFDP","K34","BarkThickness",1.37371739130435
"WFDP","K34","ChlorophyllContent",4.38995169085507
"WFDP","K34","LeafSize",0.146457674334444
"WFDP","K34","LWC",2.63235695118913
"WFDP","K34","SeedMassKEW",1.69259861226816
"WFDP","K34","SLA",4.73833569394276
"WFDP","K34","WoodDensity",0.248478260869565
"WFDP","K35","BarkThickness",1.32125818181818
"WFDP","K35","ChlorophyllContent",3.98835555556867
"WFDP","K35","LeafSize",0.24552761744865
"WFDP","K35","LWC",2.69263291515295
"WFDP","K35","SeedMassKEW",1.1630709481706
"WFDP","K35","SLA",4.77359397523756
"WFDP","K35","WoodDensity",0.242470909090909
"WFDP","K36","BarkThickness",1.46344444444444
"WFDP","K36","ChlorophyllContent",2.85364197532222
"WFDP","K36","LeafSize",-0.533870033878798
"WFDP","K36","LWC",2.45169779204444
"WFDP","K36","SeedMassKEW",1.13723698686171
"WFDP","K36","SLA",4.47706715709423
"WFDP","K36","WoodDensity",0.242481481481481
"WFDP","K37","BarkThickness",1.33455555555556
"WFDP","K37","ChlorophyllContent",4.68422839508889
"WFDP","K37","LeafSize",0.471840833533216
"WFDP","K37","LWC",2.7051691858963
"WFDP","K37","SeedMassKEW",1.89917356174273
"WFDP","K37","SLA",4.86395442961724
"WFDP","K37","WoodDensity",0.247972222222222
"WFDP","K38","BarkThickness",1.51910714285714
"WFDP","K38","ChlorophyllContent",2.92630952382857
"WFDP","K38","LeafSize",-0.117305273802214
"WFDP","K38","LWC",2.50136936633929
"WFDP","K38","SeedMassKEW",2.42986633565159
"WFDP","K38","SLA",4.50912395367419
"WFDP","K38","WoodDensity",0.220035714285714
"WFDP","K39","BarkThickness",1.63402457002457
"WFDP","K39","ChlorophyllContent",1.82515015016487
"WFDP","K39","LeafSize",-0.332355914351326
"WFDP","K39","LWC",2.39870515034273
"WFDP","K39","SeedMassKEW",2.9193642166859
"WFDP","K39","SLA",4.28271726021717
"WFDP","K39","WoodDensity",0.19958230958231
"WFDP","K40","BarkThickness",1.6405306122449
"WFDP","K40","ChlorophyllContent",1.91761904763061
"WFDP","K40","LeafSize",-0.628258922978366
"WFDP","K40","LWC",2.3514920556898
"WFDP","K40","SeedMassKEW",3.23995488595634
"WFDP","K40","SLA",4.25996316014425
"WFDP","K40","WoodDensity",0.174142857142857
"WFDP","L01","BarkThickness",1.43886842105263
"WFDP","L01","ChlorophyllContent",4.31586257313421
"WFDP","L01","LeafSize",0.996397113485062
"WFDP","L01","LWC",2.74263091971667
"WFDP","L01","SeedMassKEW",3.67695690193022
"WFDP","L01","SLA",4.82508998750544
"WFDP","L01","WoodDensity",0.227657894736842
"WFDP","L02","BarkThickness",1.50361363636364
"WFDP","L02","ChlorophyllContent",3.23607954548068
"WFDP","L02","LeafSize",0.305733928977895
"WFDP","L02","LWC",2.57709062759697
"WFDP","L02","SeedMassKEW",3.03565051157487
"WFDP","L02","SLA",4.5748460745017
"WFDP","L02","WoodDensity",0.230295454545455
"WFDP","L03","BarkThickness",1.49416176470588
"WFDP","L03","ChlorophyllContent",3.13232026145686
"WFDP","L03","LeafSize",0.258390080366845
"WFDP","L03","LWC",2.56434608104755
"WFDP","L03","SeedMassKEW",2.84272302942103
"WFDP","L03","SLA",4.56890883720043
"WFDP","L03","WoodDensity",0.235911764705882
"WFDP","L04","BarkThickness",1.20966666666667
"WFDP","L04","ChlorophyllContent",6.68203703708958
"WFDP","L04","LeafSize",2.21011934479975
"WFDP","L04","LWC",3.08075702926528
"WFDP","L04","SeedMassKEW",3.44752956665389
"WFDP","L04","SLA",5.3387089879031
"WFDP","L04","WoodDensity",0.279041666666667
"WFDP","L05","BarkThickness",1.38667796610169
"WFDP","L05","ChlorophyllContent",4.22385436287025
"WFDP","L05","LeafSize",0.559231168135912
"WFDP","L05","LWC",2.68011033330603
"WFDP","L05","SeedMassKEW",2.59286361698912
"WFDP","L05","SLA",4.782574092459
"WFDP","L05","WoodDensity",0.235033898305085
"WFDP","L06","BarkThickness",1.45125
"WFDP","L06","ChlorophyllContent",3.79284722225667
"WFDP","L06","LeafSize",0.492889144343387
"WFDP","L06","LWC",2.6421873762675
"WFDP","L06","SeedMassKEW",2.70331103620484
"WFDP","L06","SLA",4.68490332422602
"WFDP","L06","WoodDensity",0.245825
"WFDP","L07","BarkThickness",1.34003472222222
"WFDP","L07","ChlorophyllContent",5.10898533954028
"WFDP","L07","LeafSize",1.23898878847646
"WFDP","L07","LWC",2.83377315186065
"WFDP","L07","SeedMassKEW",2.71605822441216
"WFDP","L07","SLA",4.98841359189861
"WFDP","L07","WoodDensity",0.266451388888889
"WFDP","L08","BarkThickness",0.994781609195402
"WFDP","L08","ChlorophyllContent",9.10976372924023
"WFDP","L08","LeafSize",3.24150502649941
"WFDP","L08","LWC",3.28156420060843
"WFDP","L08","SeedMassKEW",4.1581374818226
"WFDP","L08","SLA",5.82268950701001
"WFDP","L08","WoodDensity",0.299816091954023
"WFDP","L09","BarkThickness",1.34625
"WFDP","L09","ChlorophyllContent",5.51214285719524
"WFDP","L09","LeafSize",1.40263801777189
"WFDP","L09","LWC",2.8710455162631
"WFDP","L09","SeedMassKEW",2.83666392101764
"WFDP","L09","SLA",5.0060451478377
"WFDP","L09","WoodDensity",0.280821428571429
"WFDP","L10","BarkThickness",1.37458333333333
"WFDP","L10","ChlorophyllContent",4.57671296298796
"WFDP","L10","LeafSize",1.11883936447772
"WFDP","L10","LWC",2.76993157155556
"WFDP","L10","SeedMassKEW",3.03039499222205
"WFDP","L10","SLA",4.90663224664153
"WFDP","L10","WoodDensity",0.260916666666667
"WFDP","L11","BarkThickness",1.374
"WFDP","L11","ChlorophyllContent",4.71381642516667
"WFDP","L11","LeafSize",1.10644864585088
"WFDP","L11","LWC",2.7775689133971
"WFDP","L11","SeedMassKEW",2.8662484128678
"WFDP","L11","SLA",4.88432496094151
"WFDP","L11","WoodDensity",0.2595
"WFDP","L12","BarkThickness",1.18969090909091
"WFDP","L12","ChlorophyllContent",7.21916161620424
"WFDP","L12","LeafSize",2.60520362273196
"WFDP","L12","LWC",3.1475217726103
"WFDP","L12","SeedMassKEW",3.862008882361
"WFDP","L12","SLA",5.4641111040569
"WFDP","L12","WoodDensity",0.281690909090909
"WFDP","L13","BarkThickness",1.21671153846154
"WFDP","L13","ChlorophyllContent",6.57358974359744
"WFDP","L13","LeafSize",2.25907206136565
"WFDP","L13","LWC",3.00869168617115
"WFDP","L13","SeedMassKEW",4.11847664206202
"WFDP","L13","SLA",5.32738637547248
"WFDP","L13","WoodDensity",0.274557692307692
"WFDP","L14","BarkThickness",1.35266037735849
"WFDP","L14","ChlorophyllContent",4.82045073376604
"WFDP","L14","LeafSize",1.13878596400072
"WFDP","L14","LWC",2.77418038814277
"WFDP","L14","SeedMassKEW",3.1207895956167
"WFDP","L14","SLA",4.93468606293631
"WFDP","L14","WoodDensity",0.258754716981132
"WFDP","L15","BarkThickness",1.40854761904762
"WFDP","L15","ChlorophyllContent",4.36421957675476
"WFDP","L15","LeafSize",1.10946397575292
"WFDP","L15","LWC",2.74624470026905
"WFDP","L15","SeedMassKEW",2.96012935389996
"WFDP","L15","SLA",4.84069526977804
"WFDP","L15","WoodDensity",0.254904761904762
"WFDP","L16","BarkThickness",1.43235294117647
"WFDP","L16","ChlorophyllContent",3.75862745100882
"WFDP","L16","LeafSize",0.544508553302901
"WFDP","L16","LWC",2.65151815177059
"WFDP","L16","SeedMassKEW",2.5545135669311
"WFDP","L16","SLA",4.72383311980117
"WFDP","L16","WoodDensity",0.249794117647059
"WFDP","L17","BarkThickness",1.62768965517241
"WFDP","L17","ChlorophyllContent",0.829425287358621
"WFDP","L17","LeafSize",-1.3267627206783
"WFDP","L17","LWC",2.20416007278966
"WFDP","L17","SeedMassKEW",1.13038235018861
"WFDP","L17","SLA",4.08052349840037
"WFDP","L17","WoodDensity",0.229241379310345
"WFDP","L18","BarkThickness",1.42652777777778
"WFDP","L18","ChlorophyllContent",3.94629629633241
"WFDP","L18","LeafSize",0.546280210610502
"WFDP","L18","LWC",2.66414213912593
"WFDP","L18","SeedMassKEW",2.36542477007521
"WFDP","L18","SLA",4.72283387758214
"WFDP","L18","WoodDensity",0.259611111111111
"WFDP","L19","BarkThickness",1.19208510638298
"WFDP","L19","ChlorophyllContent",6.41093380619149
"WFDP","L19","LeafSize",1.73140238125813
"WFDP","L19","LWC",2.99673502055461
"WFDP","L19","SeedMassKEW",2.73666242875937
"WFDP","L19","SLA",5.26231507896015
"WFDP","L19","WoodDensity",0.276287234042553
"WFDP","L20","BarkThickness",1.17237894736842
"WFDP","L20","ChlorophyllContent",7.04287719301895
"WFDP","L20","LeafSize",2.50986607163052
"WFDP","L20","LWC",3.11719350655474
"WFDP","L20","SeedMassKEW",3.67582054390666
"WFDP","L20","SLA",5.43559572726261
"WFDP","L20","WoodDensity",0.291642105263158
"WFDP","L21","BarkThickness",1.25825454545455
"WFDP","L21","ChlorophyllContent",5.83849494953697
"WFDP","L21","LeafSize",1.79162434205843
"WFDP","L21","LWC",2.95918932562303
"WFDP","L21","SeedMassKEW",3.18840734876942
"WFDP","L21","SLA",5.17890569881109
"WFDP","L21","WoodDensity",0.276772727272727
"WFDP","L22","BarkThickness",1.18341025641026
"WFDP","L22","ChlorophyllContent",6.92621082626667
"WFDP","L22","LeafSize",2.50967050762204
"WFDP","L22","LWC",3.13061075227607
"WFDP","L22","SeedMassKEW",3.72317804455206
"WFDP","L22","SLA",5.42530739793211
"WFDP","L22","WoodDensity",0.286538461538462
"WFDP","L23","BarkThickness",1.26990029325513
"WFDP","L23","ChlorophyllContent",5.75512544807097
"WFDP","L23","LeafSize",1.66766760007483
"WFDP","L23","LWC",2.94537245783003
"WFDP","L23","SeedMassKEW",2.75129875268136
"WFDP","L23","SLA",5.14359546536795
"WFDP","L23","WoodDensity",0.269065982404692
"WFDP","L24","BarkThickness",1.32109090909091
"WFDP","L24","ChlorophyllContent",5.96063131318333
"WFDP","L24","LeafSize",1.30069755522779
"WFDP","L24","LWC",2.77812375438712
"WFDP","L24","SeedMassKEW",2.82239035455833
"WFDP","L24","SLA",4.96168431937591
"WFDP","L24","WoodDensity",0.263818181818182
"WFDP","L25","BarkThickness",1.2826
"WFDP","L25","ChlorophyllContent",5.79917460321524
"WFDP","L25","LeafSize",1.82200504861848
"WFDP","L25","LWC",2.95617885256952
"WFDP","L25","SeedMassKEW",3.38761341078967
"WFDP","L25","SLA",5.16859770315729
"WFDP","L25","WoodDensity",0.271971428571429
"WFDP","L26","BarkThickness",1.48425454545455
"WFDP","L26","ChlorophyllContent",2.97660606062485
"WFDP","L26","LeafSize",-0.0631016379720567
"WFDP","L26","LWC",2.45932683417455
"WFDP","L26","SeedMassKEW",2.19974797870702
"WFDP","L26","SLA",4.4865126631234
"WFDP","L26","WoodDensity",0.233890909090909
"WFDP","L27","BarkThickness",1.53831578947368
"WFDP","L27","ChlorophyllContent",2.23881578947544
"WFDP","L27","LeafSize",-0.541743094310549
"WFDP","L27","LWC",2.38531477790263
"WFDP","L27","SeedMassKEW",1.74313635098533
"WFDP","L27","SLA",4.38247181500426
"WFDP","L27","WoodDensity",0.2335
"WFDP","L28","BarkThickness",1.58910666666667
"WFDP","L28","ChlorophyllContent",1.83622962962444
"WFDP","L28","LeafSize",-0.485144407699065
"WFDP","L28","LWC",2.35955220217289
"WFDP","L28","SeedMassKEW",2.07386649473997
"WFDP","L28","SLA",4.31303672602321
"WFDP","L28","WoodDensity",0.236546666666667
"WFDP","L29","BarkThickness",1.56651724137931
"WFDP","L29","ChlorophyllContent",2.66130268201379
"WFDP","L29","LeafSize",0.102921561648796
"WFDP","L29","LWC",2.50810441232529
"WFDP","L29","SeedMassKEW",2.66139964257105
"WFDP","L29","SLA",4.51543161488373
"WFDP","L29","WoodDensity",0.226724137931034
"WFDP","L30","BarkThickness",1.24327659574468
"WFDP","L30","ChlorophyllContent",6.27890070920213
"WFDP","L30","LeafSize",2.03982166092145
"WFDP","L30","LWC",2.93228454941277
"WFDP","L30","SeedMassKEW",3.90147309020572
"WFDP","L30","SLA",5.25951851196193
"WFDP","L30","WoodDensity",0.276446808510638
"WFDP","L31","BarkThickness",1.52345454545455
"WFDP","L31","ChlorophyllContent",3.21574074076667
"WFDP","L31","LeafSize",0.586612236309133
"WFDP","L31","LWC",2.61749443300198
"WFDP","L31","SeedMassKEW",2.86331958586246
"WFDP","L31","SLA",4.62790607388905
"WFDP","L31","WoodDensity",0.227772727272727
"WFDP","L32","BarkThickness",1.36657142857143
"WFDP","L32","ChlorophyllContent",5.23718820861837
"WFDP","L32","LeafSize",1.42265046231131
"WFDP","L32","LWC",2.80992640222993
"WFDP","L32","SeedMassKEW",3.60279218401057
"WFDP","L32","SLA",5.03712586232603
"WFDP","L32","WoodDensity",0.246734693877551
"WFDP","L33","BarkThickness",1.39587569573284
"WFDP","L33","ChlorophyllContent",4.90476190475782
"WFDP","L33","LeafSize",1.36288645788881
"WFDP","L33","LWC",2.76270833289077
"WFDP","L33","SeedMassKEW",3.77208446242269
"WFDP","L33","SLA",4.9479862734158
"WFDP","L33","WoodDensity",0.245011131725417
"WFDP","L34","BarkThickness",1.464
"WFDP","L34","ChlorophyllContent",3.58018518521212
"WFDP","L34","LeafSize",0.404588790362478
"WFDP","L34","LWC",2.62491073339798
"WFDP","L34","SeedMassKEW",2.32691204943069
"WFDP","L34","SLA",4.67933077503428
"WFDP","L34","WoodDensity",0.247060606060606
"WFDP","L35","BarkThickness",1.59866060606061
"WFDP","L35","ChlorophyllContent",2.40533333334
"WFDP","L35","LeafSize",-0.733133258934911
"WFDP","L35","LWC",2.39884346359429
"WFDP","L35","SeedMassKEW",0.826302971316217
"WFDP","L35","SLA",4.35445448633499
"WFDP","L35","WoodDensity",0.198369696969697
"WFDP","L36","BarkThickness",1.54276859504132
"WFDP","L36","ChlorophyllContent",2.84133838387121
"WFDP","L36","LeafSize",0.200191466596787
"WFDP","L36","LWC",2.54286580979913
"WFDP","L36","SeedMassKEW",2.05425411513724
"WFDP","L36","SLA",4.4888681667119
"WFDP","L36","WoodDensity",0.249115702479339
"WFDP","L37","BarkThickness",1.43478858350951
"WFDP","L37","ChlorophyllContent",3.97693798453178
"WFDP","L37","LeafSize",0.741113388094229
"WFDP","L37","LWC",2.6947186025825
"WFDP","L37","SeedMassKEW",2.46491325840816
"WFDP","L37","SLA",4.74930240976347
"WFDP","L37","WoodDensity",0.25411733615222
"WFDP","L38","BarkThickness",1.55618465909091
"WFDP","L38","ChlorophyllContent",2.18468750001562
"WFDP","L38","LeafSize",-0.256281527268466
"WFDP","L38","LWC",2.4449604612442
"WFDP","L38","SeedMassKEW",1.78925825135831
"WFDP","L38","SLA",4.38706698966963
"WFDP","L38","WoodDensity",0.237423295454545
"WFDP","L39","BarkThickness",1.22793333333333
"WFDP","L39","ChlorophyllContent",5.94264814818333
"WFDP","L39","LeafSize",1.02907619666757
"WFDP","L39","LWC",2.86718833309444
"WFDP","L39","SeedMassKEW",2.15775145652114
"WFDP","L39","SLA",5.10809584833945
"WFDP","L39","WoodDensity",0.255166666666667
"WFDP","L40","BarkThickness",1.60940816326531
"WFDP","L40","ChlorophyllContent",1.94908163266735
"WFDP","L40","LeafSize",-0.390605376070105
"WFDP","L40","LWC",2.40293930776054
"WFDP","L40","SeedMassKEW",3.0834624414723
"WFDP","L40","SLA",4.30982582618899
"WFDP","L40","WoodDensity",0.19565306122449
"WFDP","M01","BarkThickness",1.525640625
"WFDP","M01","ChlorophyllContent",3.08911458335625
"WFDP","M01","LeafSize",0.126422582417154
"WFDP","M01","LWC",2.54497747106875
"WFDP","M01","SeedMassKEW",3.06543962381987
"WFDP","M01","SLA",4.53675963326612
"WFDP","M01","WoodDensity",0.2130625
"WFDP","M02","BarkThickness",1.52956818181818
"WFDP","M02","ChlorophyllContent",2.95545454548333
"WFDP","M02","LeafSize",0.100865527051866
"WFDP","M02","LWC",2.53417310298258
"WFDP","M02","SeedMassKEW",2.75237659635741
"WFDP","M02","SLA",4.50135662504332
"WFDP","M02","WoodDensity",0.232613636363636
"WFDP","M03","BarkThickness",1.64083720930233
"WFDP","M03","ChlorophyllContent",0.89741602067907
"WFDP","M03","LeafSize",-1.06531783180422
"WFDP","M03","LWC",2.25369923296434
"WFDP","M03","SeedMassKEW",1.41652983039475
"WFDP","M03","SLA",4.10072498776996
"WFDP","M03","WoodDensity",0.236953488372093
"WFDP","M04","BarkThickness",1.64061111111111
"WFDP","M04","ChlorophyllContent",1.07191358025556
"WFDP","M04","LeafSize",-0.893518015230214
"WFDP","M04","LWC",2.2770516024463
"WFDP","M04","SeedMassKEW",1.95349896167678
"WFDP","M04","SLA",4.14660691717265
"WFDP","M04","WoodDensity",0.225222222222222
"WFDP","M05","BarkThickness",1.39121212121212
"WFDP","M05","ChlorophyllContent",4.30907407410303
"WFDP","M05","LeafSize",0.545068145983499
"WFDP","M05","LWC",2.69133249786465
"WFDP","M05","SeedMassKEW",2.55742038261257
"WFDP","M05","SLA",4.78613292664865
"WFDP","M05","WoodDensity",0.238969696969697
"WFDP","M06","BarkThickness",1.34347222222222
"WFDP","M06","ChlorophyllContent",4.82361111115
"WFDP","M06","LeafSize",1.20215459476135
"WFDP","M06","LWC",2.82586325758889
"WFDP","M06","SeedMassKEW",2.55235312337654
"WFDP","M06","SLA",4.95476121738506
"WFDP","M06","WoodDensity",0.276777777777778
"WFDP","M07","BarkThickness",1.43810810810811
"WFDP","M07","ChlorophyllContent",3.4538738739
"WFDP","M07","LeafSize",0.298158112876583
"WFDP","M07","LWC",2.60964470628378
"WFDP","M07","SeedMassKEW",2.08188519737076
"WFDP","M07","SLA",4.64249689820599
"WFDP","M07","WoodDensity",0.258891891891892
"WFDP","M08","BarkThickness",1.34695833333333
"WFDP","M08","ChlorophyllContent",4.74297839510509
"WFDP","M08","LeafSize",1.21280110891123
"WFDP","M08","LWC",2.80915303596296
"WFDP","M08","SeedMassKEW",2.79681100077978
"WFDP","M08","SLA",4.9469340085361
"WFDP","M08","WoodDensity",0.262625
"WFDP","M09","BarkThickness",1.40829032258065
"WFDP","M09","ChlorophyllContent",3.88792114698065
"WFDP","M09","LeafSize",0.417793948085049
"WFDP","M09","LWC",2.64827348112796
"WFDP","M09","SeedMassKEW",2.34862619875732
"WFDP","M09","SLA",4.71720906974075
"WFDP","M09","WoodDensity",0.248516129032258
"WFDP","M10","BarkThickness",1.63580952380952
"WFDP","M10","ChlorophyllContent",0.918783068790476
"WFDP","M10","LeafSize",-1.01203800869466
"WFDP","M10","LWC",2.25795935930159
"WFDP","M10","SeedMassKEW",1.45781194488175
"WFDP","M10","SLA",4.12066802985228
"WFDP","M10","WoodDensity",0.238428571428571
"WFDP","M11","BarkThickness",1.59812
"WFDP","M11","ChlorophyllContent",1.543555555568
"WFDP","M11","LeafSize",-0.681578443850145
"WFDP","M11","LWC",2.34635387262267
"WFDP","M11","SeedMassKEW",1.8047978980889
"WFDP","M11","SLA",4.23676611302011
"WFDP","M11","WoodDensity",0.23708
"WFDP","M12","BarkThickness",1.48852380952381
"WFDP","M12","ChlorophyllContent",2.86965608467619
"WFDP","M12","LeafSize",-0.117133020438398
"WFDP","M12","LWC",2.51350857121111
"WFDP","M12","SeedMassKEW",1.65836832796246
"WFDP","M12","SLA",4.51736889542794
"WFDP","M12","WoodDensity",0.252428571428571
"WFDP","M13","BarkThickness",1.4337
"WFDP","M13","ChlorophyllContent",3.87153703706111
"WFDP","M13","LeafSize",0.664860751980503
"WFDP","M13","LWC",2.67338862367778
"WFDP","M13","SeedMassKEW",2.69372195119183
"WFDP","M13","SLA",4.73788888653634
"WFDP","M13","WoodDensity",0.253533333333333
"WFDP","M14","BarkThickness",1.48827027027027
"WFDP","M14","ChlorophyllContent",3.12882882885405
"WFDP","M14","LeafSize",0.266040324353604
"WFDP","M14","LWC",2.57481065608108
"WFDP","M14","SeedMassKEW",2.662209770807
"WFDP","M14","SLA",4.57721694565923
"WFDP","M14","WoodDensity",0.241297297297297
"WFDP","M15","BarkThickness",1.51365714285714
"WFDP","M15","ChlorophyllContent",2.58122222222286
"WFDP","M15","LeafSize",-0.203855728258402
"WFDP","M15","LWC",2.45399435186667
"WFDP","M15","SeedMassKEW",1.99114084347757
"WFDP","M15","SLA",4.45654919489846
"WFDP","M15","WoodDensity",0.2466
"WFDP","M16","BarkThickness",1.503
"WFDP","M16","ChlorophyllContent",2.53874269007895
"WFDP","M16","LeafSize",-0.129847099603838
"WFDP","M16","LWC",2.49485089144386
"WFDP","M16","SeedMassKEW",1.64936585947664
"WFDP","M16","SLA",4.46306098553511
"WFDP","M16","WoodDensity",0.262736842105263
"WFDP","M17","BarkThickness",1.48329032258065
"WFDP","M17","ChlorophyllContent",2.87756272403548
"WFDP","M17","LeafSize",-0.00966459038833773
"WFDP","M17","LWC",2.52274693216237
"WFDP","M17","SeedMassKEW",2.03990088466548
"WFDP","M17","SLA",4.52765512696703
"WFDP","M17","WoodDensity",0.24941935483871
"WFDP","M18","BarkThickness",1.1203875
"WFDP","M18","ChlorophyllContent",7.71777777784
"WFDP","M18","LeafSize",2.93379780559495
"WFDP","M18","LWC",3.24589392916708
"WFDP","M18","SeedMassKEW",3.83964936824315
"WFDP","M18","SLA",5.58875921057672
"WFDP","M18","WoodDensity",0.2971375
"WFDP","M19","BarkThickness",1.24464473684211
"WFDP","M19","ChlorophyllContent",6.51332602346711
"WFDP","M19","LeafSize",2.15679243286297
"WFDP","M19","LWC",3.02968531127675
"WFDP","M19","SeedMassKEW",3.35659649018732
"WFDP","M19","SLA",5.26324254286287
"WFDP","M19","WoodDensity",0.27525
"WFDP","M20","BarkThickness",1.24116393442623
"WFDP","M20","ChlorophyllContent",5.82363387977049
"WFDP","M20","LeafSize",1.44141538708937
"WFDP","M20","LWC",2.84240026046229
"WFDP","M20","SeedMassKEW",3.07248910716231
"WFDP","M20","SLA",5.13395466171403
"WFDP","M20","WoodDensity",0.27183606557377
"WFDP","M21","BarkThickness",1.5870625
"WFDP","M21","ChlorophyllContent",1.80885416668125
"WFDP","M21","LeafSize",-0.336430254191981
"WFDP","M21","LWC",2.38501687013125
"WFDP","M21","SeedMassKEW",2.60843563076486
"WFDP","M21","SLA",4.34159359864246
"WFDP","M21","WoodDensity",0.2249375
"WFDP","M22","BarkThickness",1.6033
"WFDP","M22","ChlorophyllContent",1.447083333345
"WFDP","M22","LeafSize",-0.692771418896063
"WFDP","M22","LWC",2.33326307751
"WFDP","M22","SeedMassKEW",1.84343603232564
"WFDP","M22","SLA",4.23118594581911
"WFDP","M22","WoodDensity",0.23635
"WFDP","M23","BarkThickness",1.50632911392405
"WFDP","M23","ChlorophyllContent",2.52658931083502
"WFDP","M23","LeafSize",-0.188720124596144
"WFDP","M23","LWC",2.46198305255907
"WFDP","M23","SeedMassKEW",1.99901963472138
"WFDP","M23","SLA",4.44880136317912
"WFDP","M23","WoodDensity",0.24703164556962
"WFDP","M24","BarkThickness",1.25192307692308
"WFDP","M24","ChlorophyllContent",5.83347222224744
"WFDP","M24","LeafSize",1.73483308483034
"WFDP","M24","LWC",2.9363434732609
"WFDP","M24","SeedMassKEW",3.09952273698728
"WFDP","M24","SLA",5.16360012416849
"WFDP","M24","WoodDensity",0.280288461538462
"WFDP","M25","BarkThickness",1.2322
"WFDP","M25","ChlorophyllContent",6.37572839510889
"WFDP","M25","LeafSize",1.88683094783721
"WFDP","M25","LWC",3.00904820864296
"WFDP","M25","SeedMassKEW",3.241411333047
"WFDP","M25","SLA",5.26673298316469
"WFDP","M25","WoodDensity",0.267066666666667
"WFDP","M26","BarkThickness",1.26903246753247
"WFDP","M26","ChlorophyllContent",5.57809523813214
"WFDP","M26","LeafSize",1.39965619979001
"WFDP","M26","LWC",2.90214939441063
"WFDP","M26","SeedMassKEW",2.49459607138161
"WFDP","M26","SLA",5.09635249695949
"WFDP","M26","WoodDensity",0.256912337662338
"WFDP","M27","BarkThickness",1.21333849129594
"WFDP","M27","ChlorophyllContent",6.62702127664326
"WFDP","M27","LeafSize",2.30860502644398
"WFDP","M27","LWC",3.08267569988754
"WFDP","M27","SeedMassKEW",3.39466356011933
"WFDP","M27","SLA",5.34723008405169
"WFDP","M27","WoodDensity",0.280011605415861
"WFDP","M28","BarkThickness",1.56228571428571
"WFDP","M28","ChlorophyllContent",2.5624206349619
"WFDP","M28","LeafSize",-0.135256507656736
"WFDP","M28","LWC",2.45731403221548
"WFDP","M28","SeedMassKEW",2.15340901361479
"WFDP","M28","SLA",4.40648961893913
"WFDP","M28","WoodDensity",0.232428571428571
"WFDP","M29","BarkThickness",1.43888484848485
"WFDP","M29","ChlorophyllContent",3.78398765432963
"WFDP","M29","LeafSize",0.650139357038947
"WFDP","M29","LWC",2.64708441537249
"WFDP","M29","SeedMassKEW",2.70908515453048
"WFDP","M29","SLA",4.70682436676587
"WFDP","M29","WoodDensity",0.238357575757576
"WFDP","M30","BarkThickness",1.66031986531987
"WFDP","M30","ChlorophyllContent",1.16004115227037
"WFDP","M30","LeafSize",-0.348308690997016
"WFDP","M30","LWC",2.38139182437372
"WFDP","M30","SeedMassKEW",1.36388424850962
"WFDP","M30","SLA",4.16918995703296
"WFDP","M30","WoodDensity",0.212136363636364
"WFDP","M31","BarkThickness",1.48945075757576
"WFDP","M31","ChlorophyllContent",3.01206018520417
"WFDP","M31","LeafSize",0.253512237192173
"WFDP","M31","LWC",2.57131254112758
"WFDP","M31","SeedMassKEW",1.8346625508771
"WFDP","M31","SLA",4.55331361586818
"WFDP","M31","WoodDensity",0.233253787878788
"WFDP","M32","BarkThickness",1.48915384615385
"WFDP","M32","ChlorophyllContent",3.33942307695
"WFDP","M32","LeafSize",0.39705138869511
"WFDP","M32","LWC",2.60703525981538
"WFDP","M32","SeedMassKEW",2.5339039313909
"WFDP","M32","SLA",4.63613853095379
"WFDP","M32","WoodDensity",0.244884615384615
"WFDP","M33","BarkThickness",1.05341025641026
"WFDP","M33","ChlorophyllContent",6.79225071227692
"WFDP","M33","LeafSize",0.869421037939357
"WFDP","M33","LWC",2.97119023911966
"WFDP","M33","SeedMassKEW",0.850705969016336
"WFDP","M33","SLA",5.28476337748944
"WFDP","M33","WoodDensity",0.248153846153846
"WFDP","M34","BarkThickness",1.3270243902439
"WFDP","M34","ChlorophyllContent",4.0313008130252
"WFDP","M34","LeafSize",0.209688615671986
"WFDP","M34","LWC",2.66788759584553
"WFDP","M34","SeedMassKEW",1.37731147053127
"WFDP","M34","SLA",4.75060186383435
"WFDP","M34","WoodDensity",0.264743902439024
"WFDP","M35","BarkThickness",1.40040404040404
"WFDP","M35","ChlorophyllContent",4.30170781895679
"WFDP","M35","LeafSize",1.07878307723578
"WFDP","M35","LWC",2.76394221307213
"WFDP","M35","SeedMassKEW",2.51322422498539
"WFDP","M35","SLA",4.84849715577649
"WFDP","M35","WoodDensity",0.263686868686869
"WFDP","M36","BarkThickness",1.18680594405594
"WFDP","M36","ChlorophyllContent",6.87166666671795
"WFDP","M36","LeafSize",2.52503219835113
"WFDP","M36","LWC",3.13689739771181
"WFDP","M36","SeedMassKEW",3.49794736993315
"WFDP","M36","SLA",5.40192572213477
"WFDP","M36","WoodDensity",0.287414335664336
